6011215415015427,VISA 16 digit,purchase,2023-01-05T05:43:00.000Z,-81.0,44.3963,GBP,2820
213108986038192,American Express,purchase,2023-04-10T06:14:00.000Z,-119.0,24.3963,CHF,10330
4795326876937061,VISA 16 digit,purchase,2023-03-04T01:45:00.000Z,-118.0,25.3963,MEX,3808
180035982823765,JCB 16 digit,purchase,2023-02-10T10:36:00.000Z,-68.0,47.3963,USD,24667
372134372754983,Diners Club / Carte Blanche,purchase,2023-12-07T04:39:00.000Z,-116.0,44.3963,EUR,22780
4600908150645976,VISA 16 digit,purchase,2023-04-22T09:21:00.000Z,-99.0,45.3963,KWD,26324
576529701517,American Express,purchase,2023-11-23T13:21:00.000Z,-103.0,35.3963,BHD,12098
213131054150012,JCB 16 digit,purchase,2023-02-25T21:06:00.000Z,-87.0,29.3963,GBP,18425
3540374458271699,Maestro,purchase,2023-11-25T21:30:00.000Z,-99.0,39.3963,CHF,9771
3500431429651033,VISA 16 digit,purchase,2023-05-08T21:33:00.000Z,-84.0,44.3963,MEX,2623
379834264570537,JCB 15 digit,purchase,2023-11-02T03:13:00.000Z,-90.0,39.3963,USD,13693
5399725365159417,VISA 16 digit,purchase,2023-12-20T02:18:00.000Z,-100.0,41.3963,EUR,25881
2356332167793143,American Express,purchase,2023-05-28T11:33:00.000Z,-69.0,42.3963,KWD,21160
180089024963006,JCB 16 digit,purchase,2023-07-11T23:38:00.000Z,-93.0,33.3963,BHD,16238
3543654436329926,JCB 15 digit,purchase,2023-02-28T04:08:00.000Z,-87.0,28.3963,GBP,19669
6575295660158971,JCB 16 digit,purchase,2023-12-15T10:25:00.000Z,-80.0,40.3963,CHF,1766
3549851941346650,JCB 16 digit,purchase,2023-09-25T20:20:00.000Z,-70.0,37.3963,MEX,492
4315117201570326,Mastercard,purchase,2023-05-08T13:24:00.000Z,-123.0,29.3963,USD,20160
639014485051,Diners Club / Carte Blanche,purchase,2023-11-08T05:40:00.000Z,-106.0,46.3963,EUR,15317
3537566539630851,Maestro,purchase,2023-04-18T08:35:00.000Z,-98.0,45.3963,KWD,16023
4086972450600837,JCB 15 digit,purchase,2023-05-29T13:54:00.000Z,-84.0,26.3963,BHD,26949
36263220066882,Discover,purchase,2023-05-12T17:52:00.000Z,-111.0,30.3963,GBP,24552
344385584085161,Maestro,purchase,2023-01-12T06:15:00.000Z,-82.0,31.3963,CHF,28807
180087043992022,Diners Club / Carte Blanche,purchase,2023-05-28T22:01:00.000Z,-67.0,40.3963,MEX,3155
3529054032742242,VISA 16 digit,purchase,2023-03-12T06:09:00.000Z,-91.0,36.3963,USD,17080
3554855829003509,VISA 19 digit,purchase,2023-07-15T15:43:00.000Z,-100.0,39.3963,EUR,9869
348926280786838,Discover,purchase,2023-07-21T21:12:00.000Z,-101.0,41.3963,KWD,10022
4620043892648785,JCB 16 digit,purchase,2023-12-27T02:28:00.000Z,-83.0,31.3963,BHD,5268
4782147319773086,Maestro,purchase,2023-12-12T22:38:00.000Z,-93.0,42.3963,GBP,19587
6011584852678322,Mastercard,purchase,2023-08-12T09:12:00.000Z,-77.0,36.3963,CHF,21407
4077524245427090,Maestro,purchase,2023-11-30T03:49:00.000Z,-109.0,35.3963,MEX,21695
4587791710882624645,VISA 13 digit,purchase,2023-04-08T19:41:00.000Z,-88.0,45.3963,USD,21891
3554043139922003,American Express,purchase,2023-10-12T07:29:00.000Z,-102.0,39.3963,EUR,12882
4275717743866321329,JCB 16 digit,purchase,2023-02-22T15:09:00.000Z,-93.0,33.3963,KWD,3612
3503714085312918,Diners Club / Carte Blanche,purchase,2023-10-18T02:01:00.000Z,-90.0,31.3963,BHD,12067
30400963393687,Discover,cash_advance,2023-11-11T22:23:00.000Z,-115.0,36.3963,GBP,25117
38890838335818,VISA 13 digit,cash_advance,2023-11-25T10:47:00.000Z,-120.0,32.3963,CHF,1409
4839063617321521405,JCB 15 digit,purchase,2023-11-01T04:50:00.000Z,-69.0,25.3963,MEX,25346
4360027841033409,VISA 16 digit,purchase,2023-07-18T09:12:00.000Z,-72.0,45.3963,USD,1603
4040270257175292,VISA 16 digit,purchase,2023-07-08T20:42:00.000Z,-69.0,47.3963,EUR,1292
4670549296211849961,VISA 16 digit,purchase,2023-10-04T02:20:00.000Z,-113.0,36.3963,KWD,7223
6595877089577687,Discover,purchase,2023-10-29T02:45:00.000Z,-100.0,36.3963,BHD,26249
3506702097068609,JCB 15 digit,purchase,2023-01-07T18:03:00.000Z,-90.0,35.3963,GBP,22301
30365804917863,Maestro,purchase,2023-02-14T06:03:00.000Z,-68.0,46.3963,CHF,16353
213183746355384,VISA 16 digit,purchase,2023-06-09T20:13:00.000Z,-98.0,40.3963,MEX,26721
4708602757436787,VISA 13 digit,purchase,2023-01-17T18:14:00.000Z,-107.0,34.3963,USD,22820
373926452269991,American Express,purchase,2023-10-20T11:41:00.000Z,-90.0,40.3963,EUR,17391
2720305105591257,Maestro,purchase,2023-04-20T13:18:00.000Z,-73.0,30.3963,KWD,10519
6540413746671469,Diners Club / Carte Blanche,purchase,2023-09-20T03:56:00.000Z,-75.0,29.3963,BHD,29997
346991349648876,Maestro,cash_advance,2023-08-03T01:59:00.000Z,-93.0,41.3963,GBP,29843
376428114395311,VISA 16 digit,purchase,2023-04-26T22:43:00.000Z,-117.0,27.3963,CHF,27277
2261180311251813,Diners Club / Carte Blanche,purchase,2023-05-16T22:26:00.000Z,-101.0,45.3963,MEX,16687
676111002504,VISA 13 digit,purchase,2023-05-28T04:17:00.000Z,-120.0,29.3963,USD,21734
2239806789392312,Mastercard,purchase,2023-10-21T21:22:00.000Z,-70.0,25.3963,EUR,8106
4209248570592507120,JCB 15 digit,purchase,2023-09-15T07:53:00.000Z,-72.0,26.3963,KWD,28816
4360109699862,Diners Club / Carte Blanche,purchase,2023-07-12T18:17:00.000Z,-68.0,37.3963,BHD,13933
4626737660575708,Discover,purchase,2023-08-16T11:45:00.000Z,-88.0,42.3963,GBP,3968
378905725017895,VISA 19 digit,cash_advance,2023-01-16T16:29:00.000Z,-82.0,40.3963,CHF,14760
30096321781280,JCB 16 digit,purchase,2023-07-28T02:26:00.000Z,-117.0,41.3963,MEX,23572
4625514298041,VISA 16 digit,purchase,2023-10-27T12:13:00.000Z,-119.0,36.3963,USD,19956
2289513541440657,American Express,purchase,2023-10-09T15:55:00.000Z,-85.0,24.3963,EUR,21166
2259564598337797,JCB 15 digit,purchase,2023-05-30T00:54:00.000Z,-93.0,45.3963,KWD,24600
3542770343922537,VISA 16 digit,cash_advance,2023-09-05T11:30:00.000Z,-95.0,29.3963,BHD,19980
5325808855567809,Mastercard,purchase,2023-02-03T17:21:00.000Z,-68.0,42.3963,GBP,12621
180016968398410,VISA 19 digit,purchase,2023-08-27T17:17:00.000Z,-75.0,37.3963,CHF,4495
4251858382599255,Maestro,purchase,2023-09-28T02:46:00.000Z,-68.0,26.3963,MEX,29156
6533956532426885,JCB 16 digit,cash_advance,2023-10-30T17:35:00.000Z,-107.0,25.3963,USD,18513
4344471408907999893,VISA 16 digit,purchase,2023-02-04T08:16:00.000Z,-107.0,44.3963,EUR,14420
4677713406452476,JCB 16 digit,purchase,2023-04-07T02:42:00.000Z,-75.0,34.3963,KWD,25632
342986909297498,Diners Club / Carte Blanche,purchase,2023-07-11T10:41:00.000Z,-74.0,47.3963,BHD,13998
348914793964183,American Express,purchase,2023-02-03T16:28:00.000Z,-106.0,38.3963,GBP,306
180085266970972,Maestro,purchase,2023-01-24T19:14:00.000Z,-99.0,42.3963,CHF,2867
503861707134,JCB 15 digit,purchase,2023-12-03T14:09:00.000Z,-70.0,33.3963,MEX,21735
3589060451704305,Discover,purchase,2023-07-21T15:06:00.000Z,-102.0,39.3963,USD,2570
4794072923729967,VISA 16 digit,purchase,2023-08-08T18:40:00.000Z,-120.0,37.3963,EUR,28295
4508281279437245838,Maestro,purchase,2023-06-28T00:28:00.000Z,-91.0,36.3963,KWD,10324
5152652411264966,Maestro,purchase,2023-12-18T23:49:00.000Z,-85.0,42.3963,BHD,10387
38331809257822,JCB 16 digit,purchase,2023-06-03T12:13:00.000Z,-85.0,34.3963,GBP,1852
3571889183602563,Maestro,purchase,2023-11-09T02:58:00.000Z,-109.0,24.3963,CHF,17232
4479639275405,American Express,purchase,2023-03-01T16:58:00.000Z,-123.0,33.3963,MEX,18246
3512044140293534,JCB 15 digit,purchase,2023-10-09T20:51:00.000Z,-87.0,46.3963,USD,8478
6011188352766403,VISA 16 digit,cash_advance,2023-06-01T23:48:00.000Z,-82.0,36.3963,EUR,18060
675994386075,VISA 19 digit,purchase,2023-11-25T09:58:00.000Z,-103.0,30.3963,KWD,29047
676106974808,JCB 15 digit,purchase,2023-02-15T18:23:00.000Z,-108.0,38.3963,BHD,2553
3593614211390997,American Express,purchase,2023-09-18T23:24:00.000Z,-103.0,39.3963,GBP,13520
4153526479541,Maestro,purchase,2023-08-27T07:40:00.000Z,-103.0,36.3963,CHF,15521
2720887129138421,Mastercard,purchase,2023-07-29T20:47:00.000Z,-68.0,39.3963,MEX,22712
5527321042383334,Maestro,purchase,2023-04-30T20:13:00.000Z,-101.0,43.3963,USD,12631
3507836922085807,VISA 16 digit,purchase,2023-09-20T09:37:00.000Z,-101.0,39.3963,EUR,13257
5454930651254656,VISA 19 digit,purchase,2023-02-07T23:22:00.000Z,-99.0,46.3963,KWD,230
213174268108475,Discover,purchase,2023-01-29T19:44:00.000Z,-91.0,39.3963,BHD,21802
6011721615407033,VISA 13 digit,purchase,2023-09-10T05:37:00.000Z,-77.0,33.3963,GBP,7281
3572554224118354,Discover,purchase,2023-11-07T15:17:00.000Z,-92.0,29.3963,CHF,20119
6011279492972009,American Express,cash_advance,2023-06-05T07:15:00.000Z,-115.0,41.3963,MEX,14463
6011309076138196,Discover,purchase,2023-01-23T16:51:00.000Z,-68.0,25.3963,USD,6225
4415861606141667,Mastercard,purchase,2023-08-16T20:01:00.000Z,-73.0,44.3963,EUR,13217
4405973027995,VISA 16 digit,purchase,2023-01-02T01:58:00.000Z,-73.0,28.3963,KWD,2371
376244787037555,JCB 16 digit,purchase,2023-01-27T19:38:00.000Z,-82.0,41.3963,BHD,6917
4509507763586213,American Express,cash_advance,2023-01-05T08:27:00.000Z,-111.0,42.3963,GBP,25861
30486517111329,Mastercard,purchase,2023-02-25T13:29:00.000Z,-71.0,41.3963,CHF,25423
180005610591662,Mastercard,purchase,2023-12-07T18:24:00.000Z,-125.0,28.3963,MEX,9657
3556149954357585,Diners Club / Carte Blanche,purchase,2023-04-05T22:09:00.000Z,-114.0,34.3963,USD,383
4727942796675160,VISA 13 digit,purchase,2023-06-10T21:43:00.000Z,-90.0,30.3963,EUR,12529
30269059639737,JCB 16 digit,purchase,2023-10-19T19:11:00.000Z,-72.0,44.3963,KWD,6920
675923297229,American Express,purchase,2023-09-28T21:58:00.000Z,-82.0,27.3963,BHD,25493
4107644788322040040,Discover,purchase,2023-02-12T09:44:00.000Z,-82.0,48.3963,GBP,12591
630467646927,American Express,purchase,2023-09-18T13:18:00.000Z,-98.0,37.3963,CHF,2029
180006558077243,VISA 16 digit,purchase,2023-12-08T23:56:00.000Z,-75.0,32.3963,MEX,20430
379986222036918,VISA 16 digit,purchase,2023-11-27T02:15:00.000Z,-121.0,41.3963,USD,24045
4780490802748757,Diners Club / Carte Blanche,purchase,2023-11-16T12:02:00.000Z,-79.0,28.3963,EUR,11993
501894787735,Mastercard,purchase,2023-09-29T14:54:00.000Z,-100.0,37.3963,KWD,4989
4553031693303958499,JCB 16 digit,purchase,2023-06-04T18:46:00.000Z,-73.0,32.3963,BHD,9123
3584119803137047,Diners Club / Carte Blanche,purchase,2023-04-13T12:39:00.000Z,-108.0,47.3963,GBP,9930
30081584206548,Maestro,purchase,2023-08-09T18:26:00.000Z,-123.0,38.3963,CHF,29891
4048863648327355951,Mastercard,purchase,2023-02-03T03:27:00.000Z,-119.0,33.3963,MEX,24550
676382492954,JCB 16 digit,purchase,2023-05-11T20:55:00.000Z,-77.0,35.3963,USD,5037
4902991224092107,JCB 15 digit,purchase,2023-04-17T13:36:00.000Z,-86.0,44.3963,EUR,6166
4876592992647,VISA 13 digit,cash_advance,2023-07-30T08:01:00.000Z,-77.0,24.3963,KWD,13984
38713172877643,American Express,cash_advance,2023-12-16T18:45:00.000Z,-104.0,44.3963,BHD,14281
30119390939041,JCB 16 digit,purchase,2023-11-08T09:32:00.000Z,-83.0,26.3963,GBP,21639
213161039877736,VISA 19 digit,purchase,2023-04-10T23:28:00.000Z,-113.0,44.3963,CHF,7577
180087083436302,JCB 15 digit,purchase,2023-04-30T14:25:00.000Z,-95.0,46.3963,MEX,22424
4584443055784,VISA 16 digit,purchase,2023-11-25T10:46:00.000Z,-124.0,29.3963,USD,21169
3547191128549160,JCB 16 digit,cash_advance,2023-09-04T15:52:00.000Z,-106.0,35.3963,EUR,8106
4325992208589232,JCB 16 digit,purchase,2023-09-26T04:59:00.000Z,-105.0,42.3963,KWD,2655
6557035342449121,Diners Club / Carte Blanche,purchase,2023-06-24T17:49:00.000Z,-117.0,34.3963,BHD,1857
4159461163185829668,Maestro,cash_advance,2023-04-28T17:56:00.000Z,-117.0,32.3963,GBP,16490
6544854595733296,Diners Club / Carte Blanche,cash_advance,2023-11-01T13:00:00.000Z,-77.0,27.3963,CHF,1364
3575595133255867,Maestro,purchase,2023-01-17T22:52:00.000Z,-116.0,32.3963,MEX,28305
375305487278012,JCB 16 digit,purchase,2023-04-24T01:53:00.000Z,-125.0,28.3963,USD,2427
3555535772035380,Mastercard,purchase,2023-04-07T10:50:00.000Z,-81.0,47.3963,EUR,8910
30452107386747,VISA 19 digit,cash_advance,2023-12-18T08:30:00.000Z,-89.0,27.3963,KWD,15195
502024231263,JCB 16 digit,purchase,2023-08-10T07:23:00.000Z,-113.0,24.3963,BHD,12407
30370428900584,VISA 16 digit,purchase,2023-05-06T16:47:00.000Z,-97.0,42.3963,GBP,25953
2288370176768519,VISA 19 digit,purchase,2023-08-21T06:19:00.000Z,-79.0,29.3963,CHF,4837
4278834171064884215,VISA 16 digit,purchase,2023-08-20T09:51:00.000Z,-90.0,41.3963,MEX,20430
6011982864346823,Mastercard,purchase,2023-05-05T16:46:00.000Z,-80.0,25.3963,USD,28675
378051956886441,Discover,cash_advance,2023-07-17T20:54:00.000Z,-69.0,32.3963,EUR,23603
4869371286287245,JCB 16 digit,purchase,2023-04-03T14:54:00.000Z,-72.0,33.3963,KWD,22729
3521878059660426,JCB 15 digit,purchase,2023-05-26T13:05:00.000Z,-124.0,28.3963,BHD,4056
4255421756615904,VISA 16 digit,purchase,2023-04-19T23:33:00.000Z,-73.0,36.3963,GBP,25580
3597766785857169,American Express,purchase,2023-06-24T13:49:00.000Z,-107.0,45.3963,CHF,21749
2335293564621814,VISA 13 digit,purchase,2023-12-13T14:26:00.000Z,-81.0,44.3963,MEX,12111
4678376058326,VISA 13 digit,cash_advance,2023-05-08T07:19:00.000Z,-106.0,31.3963,USD,9594
3544261216850524,Mastercard,purchase,2023-12-05T05:07:00.000Z,-123.0,47.3963,EUR,28174
4179616674030,JCB 16 digit,purchase,2023-09-07T15:07:00.000Z,-81.0,32.3963,KWD,20106
180029651450539,VISA 13 digit,purchase,2023-09-25T20:00:00.000Z,-96.0,47.3963,BHD,13353
4936834378680225730,American Express,purchase,2023-05-11T11:37:00.000Z,-104.0,44.3963,GBP,8168
6531744835333624,Maestro,purchase,2023-09-19T08:37:00.000Z,-77.0,30.3963,CHF,3205
6011058268267566,JCB 15 digit,purchase,2023-02-22T11:02:00.000Z,-78.0,48.3963,MEX,680
4933855691241943844,JCB 16 digit,purchase,2023-04-23T22:38:00.000Z,-70.0,34.3963,USD,27989
180006318182754,American Express,cash_advance,2023-06-12T15:42:00.000Z,-88.0,32.3963,EUR,1000
6581396391319007,Diners Club / Carte Blanche,purchase,2023-09-13T04:12:00.000Z,-72.0,30.3963,KWD,11390
4810837208725,Discover,purchase,2023-05-03T21:14:00.000Z,-105.0,44.3963,BHD,20557
2700949687556610,VISA 13 digit,purchase,2023-06-01T10:21:00.000Z,-91.0,46.3963,GBP,4838
30534712470956,Discover,purchase,2023-11-09T04:49:00.000Z,-74.0,29.3963,CHF,10280
180061827818406,JCB 15 digit,purchase,2023-10-24T20:06:00.000Z,-71.0,30.3963,MEX,29059
4826029173006,Maestro,purchase,2023-12-20T21:52:00.000Z,-110.0,35.3963,USD,28247
3594324683882435,Maestro,purchase,2023-12-25T23:55:00.000Z,-114.0,43.3963,EUR,28737
36731335495766,VISA 19 digit,purchase,2023-08-22T00:25:00.000Z,-74.0,37.3963,KWD,21568
213148842771693,Discover,purchase,2023-11-05T09:25:00.000Z,-95.0,40.3963,BHD,24672
2293543891545601,JCB 16 digit,cash_advance,2023-10-05T07:18:00.000Z,-106.0,26.3963,GBP,29401
4777758650137702,American Express,purchase,2023-11-10T03:30:00.000Z,-117.0,26.3963,CHF,9628
6011595890463097,VISA 19 digit,purchase,2023-05-19T11:09:00.000Z,-87.0,35.3963,MEX,1519
3567861598782526,American Express,purchase,2023-02-24T09:56:00.000Z,-74.0,42.3963,USD,19404
4491494668895608945,VISA 13 digit,purchase,2023-05-04T08:32:00.000Z,-125.0,30.3963,EUR,20559
5341947640154109,Mastercard,purchase,2023-07-04T03:10:00.000Z,-115.0,38.3963,KWD,8012
4155561291069637,VISA 19 digit,purchase,2023-05-14T22:40:00.000Z,-89.0,27.3963,BHD,24272
30119158929549,Discover,purchase,2023-02-11T09:53:00.000Z,-83.0,46.3963,GBP,21030
30204228362556,JCB 15 digit,cash_advance,2023-03-03T14:13:00.000Z,-105.0,48.3963,CHF,9759
4702837733499,Discover,purchase,2023-03-17T09:33:00.000Z,-123.0,44.3963,MEX,12150
4057313929355320,Diners Club / Carte Blanche,purchase,2023-06-03T16:42:00.000Z,-109.0,39.3963,USD,21800
213165436571644,JCB 16 digit,cash_advance,2023-05-27T05:42:00.000Z,-92.0,25.3963,EUR,14368
378022908592429,JCB 16 digit,purchase,2023-03-26T05:34:00.000Z,-69.0,41.3963,KWD,23456
4808736024221968780,Maestro,purchase,2023-07-05T12:40:00.000Z,-79.0,43.3963,BHD,8932
5236318747709690,American Express,purchase,2023-08-14T04:35:00.000Z,-121.0,33.3963,GBP,26300
4461943978858939900,VISA 16 digit,purchase,2023-02-19T20:15:00.000Z,-106.0,39.3963,CHF,687
4080280776016471140,Diners Club / Carte Blanche,purchase,2023-09-15T16:40:00.000Z,-83.0,26.3963,MEX,12915
180028688497281,American Express,purchase,2023-04-28T10:29:00.000Z,-118.0,32.3963,USD,3389
4593887744563,JCB 15 digit,purchase,2023-01-15T15:52:00.000Z,-102.0,45.3963,EUR,5055
676399209672,VISA 19 digit,purchase,2023-12-29T18:05:00.000Z,-90.0,38.3963,KWD,223
4403985026103710,Maestro,purchase,2023-10-27T06:08:00.000Z,-77.0,30.3963,BHD,28650
4092621317824880934,JCB 16 digit,purchase,2023-08-12T12:30:00.000Z,-96.0,26.3963,GBP,10618
377597581813573,VISA 16 digit,purchase,2023-05-18T09:08:00.000Z,-99.0,29.3963,CHF,17746
584013031615,JCB 15 digit,purchase,2023-05-20T07:27:00.000Z,-103.0,36.3963,MEX,273
4552802484861,VISA 16 digit,cash_advance,2023-08-29T06:21:00.000Z,-121.0,26.3963,USD,7192
379000052134163,JCB 16 digit,purchase,2023-03-24T23:35:00.000Z,-86.0,26.3963,EUR,21420
6540288058405841,VISA 13 digit,purchase,2023-01-16T16:06:00.000Z,-104.0,34.3963,KWD,27488
630488080023,Mastercard,purchase,2023-12-29T17:58:00.000Z,-93.0,42.3963,BHD,19395
4229549881176,Mastercard,purchase,2023-12-14T17:29:00.000Z,-109.0,38.3963,GBP,5123
2297811900696343,VISA 16 digit,purchase,2023-06-23T03:46:00.000Z,-68.0,30.3963,CHF,2770
343841771324863,Discover,purchase,2023-04-19T07:47:00.000Z,-97.0,38.3963,MEX,29400
30078113991541,JCB 16 digit,purchase,2023-01-28T07:42:00.000Z,-120.0,40.3963,USD,13683
5343922742431356,VISA 16 digit,purchase,2023-05-26T22:44:00.000Z,-114.0,32.3963,EUR,9170
4086858690865,Maestro,purchase,2023-02-19T11:57:00.000Z,-73.0,37.3963,KWD,12079
4692911383093633,VISA 16 digit,purchase,2023-02-02T04:41:00.000Z,-84.0,35.3963,BHD,6701
3528025649922618,JCB 16 digit,purchase,2023-05-23T05:25:00.000Z,-95.0,27.3963,GBP,27196
6011858512934584,American Express,purchase,2023-10-25T20:14:00.000Z,-121.0,34.3963,CHF,18172
4052642468791521974,JCB 15 digit,purchase,2023-08-21T06:19:00.000Z,-89.0,33.3963,MEX,6388
3579981036475263,Diners Club / Carte Blanche,cash_advance,2023-08-11T07:10:00.000Z,-74.0,37.3963,USD,7186
4457374969097269,American Express,purchase,2023-10-25T07:44:00.000Z,-81.0,29.3963,EUR,4389
30356967455353,Diners Club / Carte Blanche,purchase,2023-08-05T02:30:00.000Z,-102.0,32.3963,KWD,23590
4192627187835152,VISA 13 digit,purchase,2023-06-08T13:35:00.000Z,-74.0,36.3963,BHD,6307
6533695640951380,JCB 16 digit,purchase,2023-01-01T19:23:00.000Z,-119.0,41.3963,GBP,25787
213188070638404,JCB 15 digit,purchase,2023-03-25T05:43:00.000Z,-123.0,35.3963,CHF,3058
4711003115357515,JCB 16 digit,purchase,2023-12-10T18:51:00.000Z,-71.0,26.3963,MEX,20568
6011809373915816,Mastercard,purchase,2023-11-18T15:56:00.000Z,-105.0,36.3963,USD,29205
3586555398649672,Discover,purchase,2023-08-03T01:21:00.000Z,-103.0,44.3963,EUR,28367
5437069756259880,Discover,purchase,2023-10-15T13:09:00.000Z,-88.0,41.3963,KWD,6286
4640937292764124,JCB 16 digit,purchase,2023-02-18T01:37:00.000Z,-119.0,42.3963,BHD,1456
5543289074667744,JCB 16 digit,purchase,2023-05-25T09:33:00.000Z,-85.0,45.3963,GBP,8185
4848924627444440,Diners Club / Carte Blanche,purchase,2023-11-16T23:36:00.000Z,-71.0,25.3963,CHF,21963
676381012837,Maestro,purchase,2023-02-20T11:58:00.000Z,-70.0,35.3963,MEX,12513
3549282366836647,American Express,purchase,2023-03-03T20:56:00.000Z,-86.0,45.3963,USD,6089
4342376916427,Diners Club / Carte Blanche,purchase,2023-10-02T01:27:00.000Z,-83.0,32.3963,EUR,11183
371736113024343,Diners Club / Carte Blanche,purchase,2023-10-13T02:50:00.000Z,-98.0,35.3963,KWD,20039
3508014281490427,American Express,purchase,2023-04-26T14:02:00.000Z,-94.0,40.3963,BHD,2005
2238361810486148,JCB 16 digit,purchase,2023-08-18T18:50:00.000Z,-122.0,29.3963,GBP,11905
3590809938910761,Discover,purchase,2023-01-12T12:31:00.000Z,-69.0,36.3963,CHF,16062
372147420227380,VISA 16 digit,cash_advance,2023-07-22T13:39:00.000Z,-100.0,37.3963,MEX,7207
2286480255773074,VISA 16 digit,purchase,2023-11-28T11:19:00.000Z,-99.0,30.3963,USD,6254
2264683840820401,Mastercard,purchase,2023-02-28T18:43:00.000Z,-108.0,28.3963,EUR,24754
4308233966340679,Discover,purchase,2023-06-10T02:29:00.000Z,-83.0,35.3963,KWD,21790
4262460336037,Diners Club / Carte Blanche,cash_advance,2023-11-21T10:58:00.000Z,-93.0,41.3963,BHD,18795
6564364915963834,VISA 13 digit,purchase,2023-12-13T06:40:00.000Z,-93.0,47.3963,GBP,5615
213173296651225,VISA 16 digit,cash_advance,2023-07-30T21:27:00.000Z,-72.0,33.3963,CHF,17933
4855067362296,VISA 13 digit,purchase,2023-05-31T17:53:00.000Z,-76.0,34.3963,MEX,3499
213193957892991,Diners Club / Carte Blanche,purchase,2023-12-04T10:53:00.000Z,-121.0,45.3963,USD,17855
4068604855316345,Mastercard,purchase,2023-03-31T14:37:00.000Z,-125.0,43.3963,EUR,10556
4770460724298019,JCB 16 digit,cash_advance,2023-05-13T02:26:00.000Z,-83.0,26.3963,KWD,7990
502007586923,VISA 16 digit,cash_advance,2023-11-04T08:19:00.000Z,-82.0,43.3963,BHD,17692
4043547669922246341,VISA 16 digit,purchase,2023-01-05T09:48:00.000Z,-69.0,32.3963,GBP,9090
6524325472623243,Mastercard,purchase,2023-06-05T17:23:00.000Z,-82.0,32.3963,CHF,29999
3529862225301331,JCB 16 digit,purchase,2023-07-28T10:34:00.000Z,-113.0,39.3963,MEX,11583
4281292671632854,American Express,cash_advance,2023-11-01T00:59:00.000Z,-81.0,26.3963,USD,5510
4908112457767,VISA 13 digit,purchase,2023-11-26T01:44:00.000Z,-102.0,36.3963,EUR,11610
4445583084876135,Discover,purchase,2023-07-19T17:49:00.000Z,-68.0,48.3963,KWD,1903
4565893319900988561,VISA 16 digit,purchase,2023-07-03T15:27:00.000Z,-103.0,38.3963,BHD,26622
3546849892012951,Diners Club / Carte Blanche,cash_advance,2023-08-06T04:23:00.000Z,-105.0,42.3963,GBP,24900
2618402326225776,VISA 13 digit,purchase,2023-04-22T12:03:00.000Z,-115.0,41.3963,CHF,14919
